allele,marker,frequency,population
14,D16S539,0.0127118644067797,Hispanic
14,D18S51,0.161016949152542,Hispanic
14,D19S433,0.353813559322034,Hispanic
14,D1S1656,0.116525423728814,Hispanic
14,D21S11,0,Hispanic
14,D22S1045,0.0275423728813559,Hispanic
14,D2S1338,0,Hispanic
14,D2S441,0.205508474576271,Hispanic
14,D3S1358,0.0783898305084746,Hispanic
14,D5S818,0.00847457627118644,Hispanic
14,D6S1043,0.13135593220339,Hispanic
14,D7S820,0,Hispanic
14,D8S1179,0.26271186440678,Hispanic
14,F13A01,0,Hispanic
14,F13B,0,Hispanic
14,FESFPS,0.010593220338983,Hispanic
14,FGA,0,Hispanic
14,LPL,0.00847457627118644,Hispanic
14,Penta_C,0.010593220338983,Hispanic
14,Penta_D,0.0702127659574468,Hispanic
14,Penta_E,0.0720338983050848,Hispanic
14,SE33,0.0275423728813559,Hispanic
14,TH01,0,Hispanic
14,TPOX,0,Hispanic
14,vWA,0.0805084745762712,Hispanic
14.2,CSF1PO,0,Hispanic
14.2,D10S1248,0,Hispanic
14.2,D12S391,0,Hispanic
14.2,D13S317,0,Hispanic
14.2,D16S539,0,Hispanic
14.2,D18S51,0.00211864406779661,Hispanic
14.2,D19S433,0.038135593220339,Hispanic
14.2,D1S1656,0,Hispanic
14.2,D21S11,0,Hispanic
14.2,D22S1045,0,Hispanic
14.2,D2S1338,0,Hispanic
14.2,D2S441,0,Hispanic
14.2,D3S1358,0,Hispanic
14.2,D5S818,0,Hispanic
14.2,D6S1043,0,Hispanic
14.2,D7S820,0,Hispanic
14.2,D8S1179,0,Hispanic
14.2,F13A01,0,Hispanic
14.2,F13B,0,Hispanic
14.2,FESFPS,0,Hispanic
14.2,FGA,0,Hispanic
14.2,LPL,0,Hispanic
14.2,Penta_C,0,Hispanic
14.2,Penta_D,0,Hispanic
14.2,Penta_E,0,Hispanic
14.2,SE33,0.00211864406779661,Hispanic
14.2,TH01,0,Hispanic
14.2,TPOX,0,Hispanic
14.2,vWA,0,Hispanic
14.3,CSF1PO,0,Hispanic
14.3,D10S1248,0,Hispanic
14.3,D12S391,0,Hispanic
14.3,D13S317,0,Hispanic
14.3,D16S539,0,Hispanic
14.3,D18S51,0,Hispanic
14.3,D19S433,0,Hispanic
14.3,D1S1656,0.00423728813559322,Hispanic
14.3,D21S11,0,Hispanic
14.3,D22S1045,0,Hispanic
14.3,D2S1338,0,Hispanic
14.3,D2S441,0,Hispanic
14.3,D3S1358,0,Hispanic
14.3,D5S818,0,Hispanic
14.3,D6S1043,0,Hispanic
14.3,D7S820,0,Hispanic
14.3,D8S1179,0,Hispanic
14.3,F13A01,0,Hispanic
14.3,F13B,0,Hispanic
14.3,FESFPS,0,Hispanic
14.3,FGA,0,Hispanic
14.3,LPL,0,Hispanic
14.3,Penta_C,0,Hispanic
14.3,Penta_D,0,Hispanic
14.3,Penta_E,0,Hispanic
14.3,SE33,0,Hispanic
14.3,TH01,0,Hispanic
14.3,TPOX,0,Hispanic
14.3,vWA,0,Hispanic
15,CSF1PO,0.00211864406779661,Hispanic
15,D10S1248,0.211864406779661,Hispanic
15,D12S391,0.0444915254237288,Hispanic
15,D13S317,0.00423728813559322,Hispanic
15,D16S539,0.00211864406779661,Hispanic
15,D18S51,0.158898305084746,Hispanic
15,D19S433,0.135593220338983,Hispanic
15,D1S1656,0.13771186440678,Hispanic
15,D21S11,0,Hispanic
15,D22S1045,0.425847457627119,Hispanic
15,D2S1338,0,Hispanic
15,D2S441,0.048728813559322,Hispanic
15,D3S1358,0.322033898305085,Hispanic
15,D5S818,0.00211864406779661,Hispanic
15,D6S1043,0.0317796610169492,Hispanic
15,D7S820,0,Hispanic
15,D8S1179,0.129237288135593,Hispanic
15,F13A01,0.00635593220338983,Hispanic
15,F13B,0,Hispanic
15,FESFPS,0,Hispanic
15,FGA,0,Hispanic
15,LPL,0,Hispanic
15,Penta_C,0,Hispanic
15,Penta_D,0.0106382978723404,Hispanic
15,Penta_E,0.0953389830508475,Hispanic
15,SE33,0.0360169491525424,Hispanic
15,TH01,0,Hispanic
15,TPOX,0,Hispanic
15,vWA,0.14406779661017,Hispanic
15.2,CSF1PO,0,Hispanic
15.2,D10S1248,0,Hispanic
15.2,D12S391,0,Hispanic
15.2,D13S317,0,Hispanic
15.2,D16S539,0,Hispanic
15.2,D18S51,0,Hispanic
15.2,D19S433,0.0550847457627119,Hispanic
15.2,D1S1656,0,Hispanic
15.2,D21S11,0,Hispanic
15.2,D22S1045,0,Hispanic
15.2,D2S1338,0,Hispanic
15.2,D2S441,0,Hispanic
15.2,D3S1358,0,Hispanic
15.2,D5S818,0,Hispanic
15.2,D6S1043,0,Hispanic
15.2,D7S820,0,Hispanic
15.2,D8S1179,0,Hispanic
15.2,F13A01,0,Hispanic
15.2,F13B,0,Hispanic
15.2,FESFPS,0,Hispanic
15.2,FGA,0,Hispanic
15.2,LPL,0,Hispanic
15.2,Penta_C,0,Hispanic
15.2,Penta_D,0,Hispanic
15.2,Penta_E,0,Hispanic
15.2,SE33,0.00635593220338983,Hispanic
15.2,TH01,0,Hispanic
15.2,TPOX,0,Hispanic
15.2,vWA,0,Hispanic
15.3,CSF1PO,0,Hispanic
15.3,D10S1248,0,Hispanic
15.3,D12S391,0,Hispanic
15.3,D13S317,0,Hispanic
15.3,D16S539,0,Hispanic
15.3,D18S51,0,Hispanic
15.3,D19S433,0,Hispanic
15.3,D1S1656,0.0508474576271187,Hispanic
15.3,D21S11,0,Hispanic
15.3,D22S1045,0,Hispanic
15.3,D2S1338,0,Hispanic
15.3,D2S441,0,Hispanic
15.3,D3S1358,0,Hispanic
15.3,D5S818,0,Hispanic
15.3,D6S1043,0,Hispanic
15.3,D7S820,0,Hispanic
15.3,D8S1179,0,Hispanic
15.3,F13A01,0,Hispanic
15.3,F13B,0,Hispanic
15.3,FESFPS,0,Hispanic
15.3,FGA,0,Hispanic
15.3,LPL,0,Hispanic
15.3,Penta_C,0,Hispanic
15.3,Penta_D,0,Hispanic
15.3,Penta_E,0,Hispanic
15.3,SE33,0,Hispanic
15.3,TH01,0,Hispanic
15.3,TPOX,0,Hispanic
15.3,vWA,0,Hispanic
15.4,CSF1PO,0,Hispanic
15.4,D10S1248,0,Hispanic
15.4,D12S391,0,Hispanic
15.4,D13S317,0,Hispanic
15.4,D16S539,0,Hispanic
15.4,D18S51,0,Hispanic
15.4,D19S433,0,Hispanic
15.4,D1S1656,0,Hispanic
15.4,D21S11,0,Hispanic
15.4,D22S1045,0,Hispanic
15.4,D2S1338,0,Hispanic
15.4,D2S441,0,Hispanic
15.4,D3S1358,0,Hispanic
15.4,D5S818,0,Hispanic
15.4,D6S1043,0,Hispanic
15.4,D7S820,0,Hispanic
15.4,D8S1179,0,Hispanic
15.4,F13A01,0,Hispanic
15.4,F13B,0,Hispanic
15.4,FESFPS,0,Hispanic
15.4,FGA,0,Hispanic
15.4,LPL,0,Hispanic
15.4,Penta_C,0,Hispanic
15.4,Penta_D,0,Hispanic
15.4,Penta_E,0.00211864406779661,Hispanic
15.4,SE33,0,Hispanic
15.4,TH01,0,Hispanic
15.4,TPOX,0,Hispanic
15.4,vWA,0,Hispanic
16,CSF1PO,0,Hispanic
16,D10S1248,0.0995762711864407,Hispanic
16,D12S391,0.0423728813559322,Hispanic
16,D13S317,0,Hispanic
16,D16S539,0,Hispanic
16,D18S51,0.125,Hispanic
16,D19S433,0.0254237288135593,Hispanic
16,D1S1656,0.175847457627119,Hispanic
16,D21S11,0,Hispanic
16,D22S1045,0.349576271186441,Hispanic
16,D2S1338,0.0296610169491525,Hispanic
16,D2S441,0.00211864406779661,Hispanic
16,D3S1358,0.279661016949153,Hispanic
16,D5S818,0,Hispanic
16,D6S1043,0.00211864406779661,Hispanic
16,D7S820,0,Hispanic
16,D8S1179,0.0317796610169492,Hispanic
16,F13A01,0.00423728813559322,Hispanic
16,F13B,0,Hispanic
16,FESFPS,0,Hispanic
16,FGA,0,Hispanic
16,LPL,0,Hispanic
16,Penta_C,0,Hispanic
16,Penta_D,0.00425531914893617,Hispanic
16,Penta_E,0.0614406779661017,Hispanic
16,SE33,0.0699152542372881,Hispanic
16,TH01,0,Hispanic
16,TPOX,0,Hispanic
16,vWA,0.283898305084746,Hispanic
16.2,CSF1PO,0,Hispanic
16.2,D10S1248,0,Hispanic
16.2,D12S391,0,Hispanic
16.2,D13S317,0,Hispanic
16.2,D16S539,0,Hispanic
16.2,D18S51,0,Hispanic
16.2,D19S433,0.0275423728813559,Hispanic
16.2,D1S1656,0,Hispanic
16.2,D21S11,0,Hispanic
16.2,D22S1045,0,Hispanic
16.2,D2S1338,0,Hispanic
16.2,D2S441,0,Hispanic
16.2,D3S1358,0,Hispanic
16.2,D5S818,0,Hispanic
16.2,D6S1043,0,Hispanic
16.2,D7S820,0,Hispanic
16.2,D8S1179,0,Hispanic
16.2,F13A01,0,Hispanic
16.2,F13B,0,Hispanic
16.2,FESFPS,0,Hispanic
16.2,FGA,0,Hispanic
16.2,LPL,0,Hispanic
16.2,Penta_C,0,Hispanic
16.2,Penta_D,0,Hispanic
16.2,Penta_E,0,Hispanic
16.2,SE33,0,Hispanic
16.2,TH01,0,Hispanic
16.2,TPOX,0,Hispanic
16.2,vWA,0,Hispanic
16.3,CSF1PO,0,Hispanic
16.3,D10S1248,0,Hispanic
16.3,D12S391,0,Hispanic
16.3,D13S317,0,Hispanic
16.3,D16S539,0,Hispanic
16.3,D18S51,0,Hispanic
16.3,D19S433,0,Hispanic
16.3,D1S1656,0.0508474576271187,Hispanic
16.3,D21S11,0,Hispanic
16.3,D22S1045,0,Hispanic
16.3,D2S1338,0,Hispanic
16.3,D2S441,0,Hispanic
16.3,D3S1358,0,Hispanic
16.3,D5S818,0,Hispanic
16.3,D6S1043,0,Hispanic
16.3,D7S820,0,Hispanic
16.3,D8S1179,0,Hispanic
16.3,F13A01,0,Hispanic
16.3,F13B,0,Hispanic
16.3,FESFPS,0,Hispanic
16.3,FGA,0,Hispanic
16.3,LPL,0,Hispanic
16.3,Penta_C,0,Hispanic
16.3,Penta_D,0,Hispanic
16.3,Penta_E,0,Hispanic
16.3,SE33,0.00423728813559322,Hispanic
16.3,TH01,0,Hispanic
16.3,TPOX,0,Hispanic
16.3,vWA,0,Hispanic
17,CSF1PO,0,Hispanic
17,D10S1248,0.0254237288135593,Hispanic
17,D12S391,0.076271186440678,Hispanic
17,D13S317,0,Hispanic
17,D16S539,0,Hispanic
17,D18S51,0.125,Hispanic
17,D19S433,0,Hispanic
17,D1S1656,0.0423728813559322,Hispanic
17,D21S11,0,Hispanic
17,D22S1045,0.0911016949152542,Hispanic
17,D2S1338,0.169491525423729,Hispanic
17,D2S441,0.00211864406779661,Hispanic
17,D3S1358,0.184322033898305,Hispanic
17,D5S818,0,Hispanic
17,D6S1043,0.048728813559322,Hispanic
17,D7S820,0,Hispanic
17,D8S1179,0.00423728813559322,Hispanic
17,F13A01,0.00211864406779661,Hispanic
17,F13B,0,Hispanic
17,FESFPS,0,Hispanic
17,FGA,0.00211864406779661,Hispanic
17,LPL,0,Hispanic
17,Penta_C,0,Hispanic
17,Penta_D,0.00212765957446809,Hispanic
17,Penta_E,0.0550847457627119,Hispanic
17,SE33,0.076271186440678,Hispanic
17,TH01,0,Hispanic
17,TPOX,0,Hispanic
17,vWA,0.245762711864407,Hispanic
17.1,CSF1PO,0,Hispanic
17.1,D10S1248,0,Hispanic
17.1,D12S391,0,Hispanic
17.1,D13S317,0,Hispanic
17.1,D16S539,0,Hispanic
17.1,D18S51,0,Hispanic
17.1,D19S433,0,Hispanic
17.1,D1S1656,0,Hispanic
17.1,D21S11,0,Hispanic
17.1,D22S1045,0,Hispanic
17.1,D2S1338,0,Hispanic
17.1,D2S441,0,Hispanic
17.1,D3S1358,0,Hispanic
17.1,D5S818,0,Hispanic
17.1,D6S1043,0,Hispanic
17.1,D7S820,0,Hispanic
17.1,D8S1179,0,Hispanic
17.1,F13A01,0,Hispanic
17.1,F13B,0,Hispanic
17.1,FESFPS,0,Hispanic
17.1,FGA,0,Hispanic
17.1,LPL,0,Hispanic
17.1,Penta_C,0,Hispanic
17.1,Penta_D,0,Hispanic
17.1,Penta_E,0,Hispanic
17.1,SE33,0,Hispanic
17.1,TH01,0,Hispanic
17.1,TPOX,0,Hispanic
17.1,vWA,0,Hispanic
17.2,CSF1PO,0,Hispanic
17.2,D10S1248,0,Hispanic
17.2,D12S391,0,Hispanic
17.2,D13S317,0,Hispanic
17.2,D16S539,0,Hispanic
17.2,D18S51,0,Hispanic
17.2,D19S433,0,Hispanic
17.2,D1S1656,0,Hispanic
17.2,D21S11,0,Hispanic
17.2,D22S1045,0,Hispanic
17.2,D2S1338,0,Hispanic
17.2,D2S441,0,Hispanic
17.2,D3S1358,0,Hispanic
17.2,D5S818,0,Hispanic
17.2,D6S1043,0,Hispanic
17.2,D7S820,0,Hispanic
17.2,D8S1179,0,Hispanic
17.2,F13A01,0,Hispanic
17.2,F13B,0,Hispanic
17.2,FESFPS,0,Hispanic
17.2,FGA,0,Hispanic
17.2,LPL,0,Hispanic
17.2,Penta_C,0,Hispanic
17.2,Penta_D,0,Hispanic
17.2,Penta_E,0,Hispanic
17.2,SE33,0,Hispanic
17.2,TH01,0,Hispanic
17.2,TPOX,0,Hispanic
17.2,vWA,0,Hispanic
17.3,CSF1PO,0,Hispanic
17.3,D10S1248,0,Hispanic
17.3,D12S391,0.0169491525423729,Hispanic
17.3,D13S317,0,Hispanic
17.3,D16S539,0,Hispanic
17.3,D18S51,0,Hispanic
17.3,D19S433,0,Hispanic
17.3,D1S1656,0.148305084745763,Hispanic
17.3,D21S11,0,Hispanic
17.3,D22S1045,0,Hispanic
17.3,D2S1338,0,Hispanic
17.3,D2S441,0,Hispanic
17.3,D3S1358,0,Hispanic
17.3,D5S818,0,Hispanic
17.3,D6S1043,0,Hispanic
17.3,D7S820,0,Hispanic
17.3,D8S1179,0,Hispanic
17.3,F13A01,0,Hispanic
17.3,F13B,0,Hispanic
17.3,FESFPS,0,Hispanic
17.3,FGA,0,Hispanic
17.3,LPL,0,Hispanic
17.3,Penta_C,0,Hispanic
17.3,Penta_D,0,Hispanic
17.3,Penta_E,0,Hispanic
17.3,SE33,0.00423728813559322,Hispanic
17.3,TH01,0,Hispanic
17.3,TPOX,0,Hispanic
17.3,vWA,0,Hispanic
18,CSF1PO,0,Hispanic
18,D10S1248,0.00211864406779661,Hispanic
18,D12S391,0.177966101694915,Hispanic
18,D13S317,0,Hispanic
18,D16S539,0,Hispanic
18,D18S51,0.0783898305084746,Hispanic
18,D19S433,0,Hispanic
18,D1S1656,0.00635593220338983,Hispanic
18,D21S11,0,Hispanic
18,D22S1045,0.00635593220338983,Hispanic
18,D2S1338,0.0805084745762712,Hispanic
18,D2S441,0,Hispanic
18,D3S1358,0.122881355932203,Hispanic
18,D5S818,0,Hispanic
18,D6S1043,0.108050847457627,Hispanic
18,D7S820,0,Hispanic
18,D8S1179,0.00211864406779661,Hispanic
18,F13A01,0,Hispanic
18,F13B,0,Hispanic
18,FESFPS,0,Hispanic
18,FGA,0.0127118644067797,Hispanic
18,LPL,0,Hispanic
18,Penta_C,0,Hispanic
18,Penta_D,0,Hispanic
18,Penta_E,0.0338983050847458,Hispanic
18,SE33,0.110169491525424,Hispanic
18,TH01,0,Hispanic
18,TPOX,0,Hispanic
18,vWA,0.180084745762712,Hispanic
18.1,CSF1PO,0,Hispanic
18.1,D10S1248,0,Hispanic
18.1,D12S391,0,Hispanic
18.1,D13S317,0,Hispanic
18.1,D16S539,0,Hispanic
18.1,D18S51,0,Hispanic
18.1,D19S433,0,Hispanic
18.1,D1S1656,0,Hispanic
18.1,D21S11,0,Hispanic
18.1,D22S1045,0,Hispanic
18.1,D2S1338,0,Hispanic
18.1,D2S441,0,Hispanic
18.1,D3S1358,0,Hispanic
18.1,D5S818,0,Hispanic
18.1,D6S1043,0.00211864406779661,Hispanic
18.1,D7S820,0,Hispanic
18.1,D8S1179,0,Hispanic
18.1,F13A01,0,Hispanic
18.1,F13B,0,Hispanic
18.1,FESFPS,0,Hispanic
18.1,FGA,0,Hispanic
18.1,LPL,0,Hispanic
18.1,Penta_C,0,Hispanic
18.1,Penta_D,0,Hispanic
18.1,Penta_E,0,Hispanic
18.1,SE33,0,Hispanic
18.1,TH01,0,Hispanic
18.1,TPOX,0,Hispanic
18.1,vWA,0,Hispanic
18.2,CSF1PO,0,Hispanic
18.2,D10S1248,0,Hispanic
18.2,D12S391,0,Hispanic
18.2,D13S317,0,Hispanic
18.2,D16S539,0,Hispanic
18.2,D18S51,0,Hispanic
18.2,D19S433,0,Hispanic
18.2,D1S1656,0,Hispanic
18.2,D21S11,0,Hispanic
18.2,D22S1045,0,Hispanic
18.2,D2S1338,0,Hispanic
18.2,D2S441,0,Hispanic
18.2,D3S1358,0,Hispanic
18.2,D5S818,0,Hispanic
18.2,D6S1043,0,Hispanic
18.2,D7S820,0,Hispanic
18.2,D8S1179,0,Hispanic
18.2,F13A01,0,Hispanic
18.2,F13B,0,Hispanic
18.2,FESFPS,0,Hispanic
18.2,FGA,0,Hispanic
18.2,LPL,0,Hispanic
18.2,Penta_C,0,Hispanic
18.2,Penta_D,0,Hispanic
18.2,Penta_E,0,Hispanic
18.2,SE33,0,Hispanic
18.2,TH01,0,Hispanic
18.2,TPOX,0,Hispanic
18.2,vWA,0,Hispanic
18.3,CSF1PO,0,Hispanic
18.3,D10S1248,0,Hispanic
18.3,D12S391,0.0127118644067797,Hispanic
18.3,D13S317,0,Hispanic
18.3,D16S539,0,Hispanic
18.3,D18S51,0,Hispanic
18.3,D19S433,0,Hispanic
18.3,D1S1656,0.0254237288135593,Hispanic
18.3,D21S11,0,Hispanic
18.3,D22S1045,0,Hispanic
18.3,D2S1338,0,Hispanic
18.3,D2S441,0,Hispanic
18.3,D3S1358,0,Hispanic
18.3,D5S818,0,Hispanic
18.3,D6S1043,0,Hispanic
18.3,D7S820,0,Hispanic
18.3,D8S1179,0,Hispanic
18.3,F13A01,0,Hispanic
18.3,F13B,0,Hispanic
18.3,FESFPS,0,Hispanic
18.3,FGA,0,Hispanic
18.3,LPL,0,Hispanic
18.3,Penta_C,0,Hispanic
18.3,Penta_D,0,Hispanic
18.3,Penta_E,0,Hispanic
18.3,SE33,0,Hispanic
18.3,TH01,0,Hispanic
18.3,TPOX,0,Hispanic
18.3,vWA,0,Hispanic
19,CSF1PO,0,Hispanic
19,D10S1248,0.00211864406779661,Hispanic
19,D12S391,0.188559322033898,Hispanic
19,D13S317,0,Hispanic
19,D16S539,0,Hispanic
19,D18S51,0.0466101694915254,Hispanic
19,D19S433,0,Hispanic
19,D1S1656,0,Hispanic
19,D21S11,0,Hispanic
19,D22S1045,0,Hispanic
19,D2S1338,0.192796610169492,Hispanic
19,D2S441,0,Hispanic
19,D3S1358,0.00423728813559322,Hispanic
19,D5S818,0,Hispanic
19,D6S1043,0.0783898305084746,Hispanic
19,D7S820,0,Hispanic
19,D8S1179,0,Hispanic
19,F13A01,0,Hispanic
19,F13B,0,Hispanic
19,FESFPS,0,Hispanic
19,FGA,0.0805084745762712,Hispanic
19,LPL,0,Hispanic
19,Penta_C,0,Hispanic
19,Penta_D,0,Hispanic
19,Penta_E,0.0211864406779661,Hispanic
19,SE33,0.0889830508474576,Hispanic
19,TH01,0,Hispanic
19,TPOX,0,Hispanic
19,vWA,0.0508474576271187,Hispanic
19.1,CSF1PO,0,Hispanic
19.1,D10S1248,0,Hispanic
19.1,D12S391,0.00211864406779661,Hispanic
19.1,D13S317,0,Hispanic
19.1,D16S539,0,Hispanic
19.1,D18S51,0,Hispanic
19.1,D19S433,0,Hispanic
19.1,D1S1656,0,Hispanic
19.1,D21S11,0,Hispanic
19.1,D22S1045,0,Hispanic
19.1,D2S1338,0,Hispanic
19.1,D2S441,0,Hispanic
19.1,D3S1358,0,Hispanic
19.1,D5S818,0,Hispanic
19.1,D6S1043,0,Hispanic
19.1,D7S820,0,Hispanic
19.1,D8S1179,0,Hispanic
19.1,F13A01,0,Hispanic
19.1,F13B,0,Hispanic
19.1,FESFPS,0,Hispanic
19.1,FGA,0,Hispanic
19.1,LPL,0,Hispanic
19.1,Penta_C,0,Hispanic
19.1,Penta_D,0,Hispanic
19.1,Penta_E,0,Hispanic
19.1,SE33,0,Hispanic
19.1,TH01,0,Hispanic
19.1,TPOX,0,Hispanic
19.1,vWA,0,Hispanic
19.2,CSF1PO,0,Hispanic
19.2,D10S1248,0,Hispanic
19.2,D12S391,0,Hispanic
19.2,D13S317,0,Hispanic
19.2,D16S539,0,Hispanic
19.2,D18S51,0,Hispanic
19.2,D19S433,0,Hispanic
19.2,D1S1656,0,Hispanic
19.2,D21S11,0,Hispanic
19.2,D22S1045,0,Hispanic
19.2,D2S1338,0,Hispanic
19.2,D2S441,0,Hispanic
19.2,D3S1358,0,Hispanic
19.2,D5S818,0,Hispanic
19.2,D6S1043,0,Hispanic
19.2,D7S820,0,Hispanic
19.2,D8S1179,0,Hispanic
19.2,F13A01,0,Hispanic
19.2,F13B,0,Hispanic
19.2,FESFPS,0,Hispanic
19.2,FGA,0,Hispanic
19.2,LPL,0,Hispanic
19.2,Penta_C,0,Hispanic
19.2,Penta_D,0,Hispanic
19.2,Penta_E,0,Hispanic
19.2,SE33,0.00635593220338983,Hispanic
19.2,TH01,0,Hispanic
19.2,TPOX,0,Hispanic
19.2,vWA,0,Hispanic
19.3,CSF1PO,0,Hispanic
19.3,D10S1248,0,Hispanic
19.3,D12S391,0.00635593220338983,Hispanic
19.3,D13S317,0,Hispanic
19.3,D16S539,0,Hispanic
19.3,D18S51,0,Hispanic
19.3,D19S433,0,Hispanic
19.3,D1S1656,0.00423728813559322,Hispanic
19.3,D21S11,0,Hispanic
19.3,D22S1045,0,Hispanic
19.3,D2S1338,0,Hispanic
19.3,D2S441,0,Hispanic
19.3,D3S1358,0,Hispanic
19.3,D5S818,0,Hispanic
19.3,D6S1043,0.00211864406779661,Hispanic
19.3,D7S820,0,Hispanic
19.3,D8S1179,0,Hispanic
19.3,F13A01,0,Hispanic
19.3,F13B,0,Hispanic
19.3,FESFPS,0,Hispanic
19.3,FGA,0,Hispanic
19.3,LPL,0,Hispanic
19.3,Penta_C,0,Hispanic
19.3,Penta_D,0,Hispanic
19.3,Penta_E,0,Hispanic
19.3,SE33,0,Hispanic
19.3,TH01,0,Hispanic
19.3,TPOX,0,Hispanic
19.3,vWA,0,Hispanic
19.4,CSF1PO,0,Hispanic
19.4,D10S1248,0,Hispanic
19.4,D12S391,0,Hispanic
19.4,D13S317,0,Hispanic
19.4,D16S539,0,Hispanic
19.4,D18S51,0,Hispanic
19.4,D19S433,0,Hispanic
19.4,D1S1656,0,Hispanic
19.4,D21S11,0,Hispanic
19.4,D22S1045,0,Hispanic
19.4,D2S1338,0,Hispanic
19.4,D2S441,0,Hispanic
19.4,D3S1358,0,Hispanic
19.4,D5S818,0,Hispanic
19.4,D6S1043,0,Hispanic
19.4,D7S820,0,Hispanic
19.4,D8S1179,0,Hispanic
19.4,F13A01,0,Hispanic
19.4,F13B,0,Hispanic
19.4,FESFPS,0,Hispanic
19.4,FGA,0,Hispanic
19.4,LPL,0,Hispanic
19.4,Penta_C,0,Hispanic
19.4,Penta_D,0,Hispanic
19.4,Penta_E,0,Hispanic
19.4,SE33,0,Hispanic
19.4,TH01,0,Hispanic
19.4,TPOX,0,Hispanic
19.4,vWA,0,Hispanic
20,CSF1PO,0,Hispanic
20,D10S1248,0,Hispanic
20,D12S391,0.154661016949153,Hispanic
20,D13S317,0,Hispanic
20,D16S539,0,Hispanic
20,D18S51,0.0275423728813559,Hispanic
20,D19S433,0,Hispanic
20,D1S1656,0,Hispanic
20,D21S11,0,Hispanic
20,D22S1045,0,Hispanic
20,D2S1338,0.127118644067797,Hispanic
20,D2S441,0,Hispanic
20,D3S1358,0.00211864406779661,Hispanic
20,D5S818,0,Hispanic
20,D6S1043,0.0317796610169492,Hispanic
20,D7S820,0,Hispanic
20,D8S1179,0,Hispanic
20,F13A01,0,Hispanic
20,F13B,0,Hispanic
20,FESFPS,0,Hispanic
20,FGA,0.0847457627118644,Hispanic
20,LPL,0,Hispanic
20,Penta_C,0,Hispanic
20,Penta_D,0,Hispanic
20,Penta_E,0.0211864406779661,Hispanic
20,SE33,0.048728813559322,Hispanic
20,TH01,0,Hispanic
20,TPOX,0,Hispanic
20,vWA,0.010593220338983,Hispanic
20.1,CSF1PO,0,Hispanic
20.1,D10S1248,0,Hispanic
20.1,D12S391,0,Hispanic
20.1,D13S317,0,Hispanic
20.1,D16S539,0,Hispanic
20.1,D18S51,0,Hispanic
20.1,D19S433,0,Hispanic
20.1,D1S1656,0,Hispanic
20.1,D21S11,0,Hispanic
20.1,D22S1045,0,Hispanic
20.1,D2S1338,0,Hispanic
20.1,D2S441,0,Hispanic
20.1,D3S1358,0,Hispanic
20.1,D5S818,0,Hispanic
20.1,D6S1043,0,Hispanic
20.1,D7S820,0,Hispanic
20.1,D8S1179,0,Hispanic
20.1,F13A01,0,Hispanic
20.1,F13B,0,Hispanic
20.1,FESFPS,0,Hispanic
20.1,FGA,0,Hispanic
20.1,LPL,0,Hispanic
20.1,Penta_C,0,Hispanic
20.1,Penta_D,0,Hispanic
20.1,Penta_E,0,Hispanic
20.1,SE33,0,Hispanic
20.1,TH01,0,Hispanic
20.1,TPOX,0,Hispanic
20.1,vWA,0,Hispanic
20.2,CSF1PO,0,Hispanic
20.2,D10S1248,0,Hispanic
20.2,D12S391,0,Hispanic
20.2,D13S317,0,Hispanic
20.2,D16S539,0,Hispanic
20.2,D18S51,0,Hispanic
20.2,D19S433,0,Hispanic
20.2,D1S1656,0,Hispanic
20.2,D21S11,0,Hispanic
20.2,D22S1045,0,Hispanic
20.2,D2S1338,0,Hispanic
20.2,D2S441,0,Hispanic
20.2,D3S1358,0,Hispanic
20.2,D5S818,0,Hispanic
20.2,D6S1043,0,Hispanic
20.2,D7S820,0,Hispanic
20.2,D8S1179,0,Hispanic
20.2,F13A01,0,Hispanic
20.2,F13B,0,Hispanic
20.2,FESFPS,0,Hispanic
20.2,FGA,0,Hispanic
20.2,LPL,0,Hispanic
20.2,Penta_C,0,Hispanic
20.2,Penta_D,0,Hispanic
20.2,Penta_E,0,Hispanic
20.2,SE33,0.00423728813559322,Hispanic
20.2,TH01,0,Hispanic
20.2,TPOX,0,Hispanic
20.2,vWA,0,Hispanic
20.3,CSF1PO,0,Hispanic
20.3,D10S1248,0,Hispanic
20.3,D12S391,0.00211864406779661,Hispanic
20.3,D13S317,0,Hispanic
20.3,D16S539,0,Hispanic
20.3,D18S51,0,Hispanic
20.3,D19S433,0,Hispanic
20.3,D1S1656,0,Hispanic
20.3,D21S11,0,Hispanic
20.3,D22S1045,0,Hispanic
20.3,D2S1338,0,Hispanic
20.3,D2S441,0,Hispanic
20.3,D3S1358,0,Hispanic
20.3,D5S818,0,Hispanic
20.3,D6S1043,0.010593220338983,Hispanic
20.3,D7S820,0,Hispanic
20.3,D8S1179,0,Hispanic
20.3,F13A01,0,Hispanic
20.3,F13B,0,Hispanic
20.3,FESFPS,0,Hispanic
20.3,FGA,0,Hispanic
20.3,LPL,0,Hispanic
20.3,Penta_C,0,Hispanic
20.3,Penta_D,0,Hispanic
20.3,Penta_E,0,Hispanic
20.3,SE33,0,Hispanic
20.3,TH01,0,Hispanic
20.3,TPOX,0,Hispanic
20.3,vWA,0,Hispanic
21,CSF1PO,0,Hispanic
21,D10S1248,0,Hispanic
21,D12S391,0.11228813559322,Hispanic
21,D13S317,0,Hispanic
21,D16S539,0,Hispanic
21,D18S51,0.00847457627118644,Hispanic
21,D19S433,0,Hispanic
