allele,marker,frequency,population
14.2,F13B,0,Cauc
14.2,FESFPS,0,Cauc
14.2,FGA,0,Cauc
14.2,LPL,0,Cauc
14.2,Penta_C,0,Cauc
14.2,Penta_D,0,Cauc
14.2,Penta_E,0,Cauc
14.2,SE33,0.00277008310249308,Cauc
14.2,TH01,0,Cauc
14.2,TPOX,0,Cauc
14.2,vWA,0,Cauc
14.3,CSF1PO,0,Cauc
14.3,D10S1248,0,Cauc
14.3,D12S391,0,Cauc
14.3,D13S317,0,Cauc
14.3,D16S539,0,Cauc
14.3,D18S51,0,Cauc
14.3,D19S433,0,Cauc
14.3,D1S1656,0.00277008310249308,Cauc
14.3,D21S11,0,Cauc
14.3,D22S1045,0,Cauc
14.3,D2S1338,0,Cauc
14.3,D2S441,0,Cauc
14.3,D3S1358,0,Cauc
14.3,D5S818,0,Cauc
14.3,D6S1043,0,Cauc
14.3,D7S820,0,Cauc
14.3,D8S1179,0,Cauc
14.3,F13A01,0,Cauc
14.3,F13B,0,Cauc
14.3,FESFPS,0,Cauc
14.3,FGA,0,Cauc
14.3,LPL,0,Cauc
14.3,Penta_C,0,Cauc
14.3,Penta_D,0,Cauc
14.3,Penta_E,0,Cauc
14.3,SE33,0,Cauc
14.3,TH01,0,Cauc
14.3,TPOX,0,Cauc
14.3,vWA,0,Cauc
15,CSF1PO,0,Cauc
15,D10S1248,0.196675900277008,Cauc
15,D12S391,0.0318559556786704,Cauc
15,D13S317,0.00138504155124654,Cauc
15,D16S539,0,Cauc
15,D18S51,0.170360110803324,Cauc
15,D19S433,0.156509695290859,Cauc
15,D1S1656,0.149584487534626,Cauc
15,D21S11,0,Cauc
15,D22S1045,0.321329639889197,Cauc
15,D2S1338,0.00138504155124654,Cauc
15,D2S441,0.0595567867036011,Cauc
15,D3S1358,0.272853185595568,Cauc
15,D5S818,0.00138504155124654,Cauc
15,D6S1043,0.0124653739612188,Cauc
15,D7S820,0,Cauc
15,D8S1179,0.10387811634349,Cauc
15,F13A01,0.0249307479224377,Cauc
15,F13B,0,Cauc
15,FESFPS,0,Cauc
15,FGA,0,Cauc
15,LPL,0.00138504155124654,Cauc
15,Penta_C,0.00138504155124654,Cauc
15,Penta_D,0.00969529085872576,Cauc
15,Penta_E,0.0429362880886427,Cauc
15,SE33,0.0401662049861496,Cauc
15,TH01,0,Cauc
15,TPOX,0,Cauc
15,vWA,0.105263157894737,Cauc
15.2,CSF1PO,0,Cauc
15.2,D10S1248,0,Cauc
15.2,D12S391,0,Cauc
15.2,D13S317,0,Cauc
15.2,D16S539,0,Cauc
15.2,D18S51,0,Cauc
15.2,D19S433,0.03601108033241,Cauc
15.2,D1S1656,0,Cauc
15.2,D21S11,0,Cauc
15.2,D22S1045,0,Cauc
15.2,D2S1338,0,Cauc
15.2,D2S441,0,Cauc
15.2,D3S1358,0,Cauc
15.2,D5S818,0,Cauc
15.2,D6S1043,0,Cauc
15.2,D7S820,0,Cauc
15.2,D8S1179,0,Cauc
15.2,F13A01,0,Cauc
15.2,F13B,0,Cauc
15.2,FESFPS,0,Cauc
15.2,FGA,0,Cauc
15.2,LPL,0,Cauc
15.2,Penta_C,0,Cauc
15.2,Penta_D,0,Cauc
15.2,Penta_E,0,Cauc
15.2,SE33,0,Cauc
15.2,TH01,0,Cauc
15.2,TPOX,0,Cauc
15.2,vWA,0,Cauc
15.3,CSF1PO,0,Cauc
15.3,D10S1248,0,Cauc
15.3,D12S391,0,Cauc
15.3,D13S317,0,Cauc
15.3,D16S539,0,Cauc
15.3,D18S51,0,Cauc
15.3,D19S433,0,Cauc
15.3,D1S1656,0.0581717451523546,Cauc
15.3,D21S11,0,Cauc
15.3,D22S1045,0,Cauc
15.3,D2S1338,0,Cauc
15.3,D2S441,0,Cauc
15.3,D3S1358,0,Cauc
15.3,D5S818,0,Cauc
15.3,D6S1043,0,Cauc
15.3,D7S820,0,Cauc
15.3,D8S1179,0,Cauc
15.3,F13A01,0,Cauc
15.3,F13B,0,Cauc
15.3,FESFPS,0,Cauc
15.3,FGA,0,Cauc
15.3,LPL,0,Cauc
15.3,Penta_C,0,Cauc
15.3,Penta_D,0,Cauc
15.3,Penta_E,0,Cauc
15.3,SE33,0,Cauc
15.3,TH01,0,Cauc
15.3,TPOX,0,Cauc
15.3,vWA,0,Cauc
15.4,CSF1PO,0,Cauc
15.4,D10S1248,0,Cauc
15.4,D12S391,0,Cauc
15.4,D13S317,0,Cauc
15.4,D16S539,0,Cauc
15.4,D18S51,0,Cauc
15.4,D19S433,0,Cauc
15.4,D1S1656,0,Cauc
15.4,D21S11,0,Cauc
15.4,D22S1045,0,Cauc
15.4,D2S1338,0,Cauc
15.4,D2S441,0,Cauc
15.4,D3S1358,0,Cauc
15.4,D5S818,0,Cauc
15.4,D6S1043,0,Cauc
15.4,D7S820,0,Cauc
15.4,D8S1179,0,Cauc
15.4,F13A01,0,Cauc
15.4,F13B,0,Cauc
15.4,FESFPS,0,Cauc
15.4,FGA,0,Cauc
15.4,LPL,0,Cauc
15.4,Penta_C,0,Cauc
15.4,Penta_D,0,Cauc
15.4,Penta_E,0.00138504155124654,Cauc
15.4,SE33,0,Cauc
15.4,TH01,0,Cauc
15.4,TPOX,0,Cauc
15.4,vWA,0,Cauc
16,CSF1PO,0,Cauc
16,D10S1248,0.132963988919668,Cauc
16,D12S391,0.0221606648199446,Cauc
16,D13S317,0,Cauc
16,D16S539,0,Cauc
16,D18S51,0.146814404432133,Cauc
16,D19S433,0.056786703601108,Cauc
16,D1S1656,0.135734072022161,Cauc
16,D21S11,0,Cauc
16,D22S1045,0.382271468144044,Cauc
16,D2S1338,0.0373961218836565,Cauc
16,D2S441,0.00138504155124654,Cauc
16,D3S1358,0.238227146814404,Cauc
16,D5S818,0,Cauc
16,D6S1043,0.00415512465373961,Cauc
16,D7S820,0,Cauc
16,D8S1179,0.0332409972299169,Cauc
16,F13A01,0.00692520775623269,Cauc
16,F13B,0,Cauc
16,FESFPS,0,Cauc
16,FGA,0,Cauc
16,LPL,0,Cauc
16,Penta_C,0,Cauc
16,Penta_D,0.00277008310249308,Cauc
16,Penta_E,0.0512465373961219,Cauc
16,SE33,0.0401662049861496,Cauc
16,TH01,0,Cauc
16,TPOX,0,Cauc
16,vWA,0.200831024930748,Cauc
16.2,CSF1PO,0,Cauc
16.2,D10S1248,0,Cauc
16.2,D12S391,0,Cauc
16.2,D13S317,0,Cauc
16.2,D16S539,0,Cauc
16.2,D18S51,0.00138504155124654,Cauc
16.2,D19S433,0.0152354570637119,Cauc
16.2,D1S1656,0,Cauc
16.2,D21S11,0,Cauc
16.2,D22S1045,0,Cauc
16.2,D2S1338,0,Cauc
16.2,D2S441,0,Cauc
16.2,D3S1358,0,Cauc
16.2,D5S818,0,Cauc
16.2,D6S1043,0,Cauc
16.2,D7S820,0,Cauc
16.2,D8S1179,0,Cauc
16.2,F13A01,0,Cauc
16.2,F13B,0,Cauc
16.2,FESFPS,0,Cauc
16.2,FGA,0,Cauc
16.2,LPL,0,Cauc
16.2,Penta_C,0,Cauc
16.2,Penta_D,0,Cauc
16.2,Penta_E,0,Cauc
16.2,SE33,0.00138504155124654,Cauc
16.2,TH01,0,Cauc
16.2,TPOX,0,Cauc
16.2,vWA,0,Cauc
16.3,CSF1PO,0,Cauc
16.3,D10S1248,0,Cauc
16.3,D12S391,0,Cauc
16.3,D13S317,0,Cauc
16.3,D16S539,0,Cauc
16.3,D18S51,0,Cauc
16.3,D19S433,0,Cauc
16.3,D1S1656,0.0609418282548477,Cauc
16.3,D21S11,0,Cauc
16.3,D22S1045,0,Cauc
16.3,D2S1338,0,Cauc
16.3,D2S441,0,Cauc
16.3,D3S1358,0,Cauc
16.3,D5S818,0,Cauc
16.3,D6S1043,0,Cauc
16.3,D7S820,0,Cauc
16.3,D8S1179,0,Cauc
16.3,F13A01,0,Cauc
16.3,F13B,0,Cauc
16.3,FESFPS,0,Cauc
16.3,FGA,0,Cauc
16.3,LPL,0,Cauc
16.3,Penta_C,0,Cauc
16.3,Penta_D,0,Cauc
16.3,Penta_E,0,Cauc
16.3,SE33,0,Cauc
16.3,TH01,0,Cauc
16.3,TPOX,0,Cauc
16.3,vWA,0,Cauc
17,CSF1PO,0,Cauc
17,D10S1248,0.0277008310249307,Cauc
17,D12S391,0.127423822714681,Cauc
17,D13S317,0,Cauc
17,D16S539,0,Cauc
17,D18S51,0.138504155124654,Cauc
17,D19S433,0.00692520775623269,Cauc
17,D1S1656,0.0470914127423823,Cauc
17,D21S11,0,Cauc
17,D22S1045,0.074792243767313,Cauc
17,D2S1338,0.185595567867036,Cauc
17,D2S441,0,Cauc
17,D3S1358,0.210526315789474,Cauc
17,D5S818,0,Cauc
17,D6S1043,0.0609418282548477,Cauc
17,D7S820,0,Cauc
17,D8S1179,0.00138504155124654,Cauc
17,F13A01,0,Cauc
17,F13B,0,Cauc
17,FESFPS,0,Cauc
17,FGA,0,Cauc
17,LPL,0,Cauc
17,Penta_C,0,Cauc
17,Penta_D,0.00138504155124654,Cauc
17,Penta_E,0.0484764542936288,Cauc
17,SE33,0.0623268698060942,Cauc
17,TH01,0,Cauc
17,TPOX,0,Cauc
17,vWA,0.28393351800554,Cauc
17.1,CSF1PO,0,Cauc
17.1,D10S1248,0,Cauc
17.1,D12S391,0,Cauc
17.1,D13S317,0,Cauc
17.1,D16S539,0,Cauc
17.1,D18S51,0,Cauc
17.1,D19S433,0,Cauc
17.1,D1S1656,0,Cauc
17.1,D21S11,0,Cauc
17.1,D22S1045,0,Cauc
17.1,D2S1338,0,Cauc
17.1,D2S441,0,Cauc
17.1,D3S1358,0,Cauc
17.1,D5S818,0,Cauc
17.1,D6S1043,0,Cauc
17.1,D7S820,0,Cauc
17.1,D8S1179,0,Cauc
17.1,F13A01,0,Cauc
17.1,F13B,0,Cauc
17.1,FESFPS,0,Cauc
17.1,FGA,0,Cauc
17.1,LPL,0,Cauc
17.1,Penta_C,0,Cauc
17.1,Penta_D,0,Cauc
17.1,Penta_E,0,Cauc
17.1,SE33,0,Cauc
17.1,TH01,0,Cauc
17.1,TPOX,0,Cauc
17.1,vWA,0,Cauc
17.2,CSF1PO,0,Cauc
17.2,D10S1248,0,Cauc
17.2,D12S391,0,Cauc
17.2,D13S317,0,Cauc
17.2,D16S539,0,Cauc
17.2,D18S51,0,Cauc
17.2,D19S433,0.00138504155124654,Cauc
17.2,D1S1656,0,Cauc
17.2,D21S11,0,Cauc
17.2,D22S1045,0,Cauc
17.2,D2S1338,0,Cauc
17.2,D2S441,0,Cauc
17.2,D3S1358,0,Cauc
17.2,D5S818,0,Cauc
17.2,D6S1043,0,Cauc
17.2,D7S820,0,Cauc
17.2,D8S1179,0,Cauc
17.2,F13A01,0,Cauc
17.2,F13B,0,Cauc
17.2,FESFPS,0,Cauc
17.2,FGA,0,Cauc
17.2,LPL,0,Cauc
17.2,Penta_C,0,Cauc
17.2,Penta_D,0,Cauc
17.2,Penta_E,0,Cauc
17.2,SE33,0,Cauc
17.2,TH01,0,Cauc
17.2,TPOX,0,Cauc
17.2,vWA,0,Cauc
17.3,CSF1PO,0,Cauc
17.3,D10S1248,0,Cauc
17.3,D12S391,0.0207756232686981,Cauc
17.3,D13S317,0,Cauc
17.3,D16S539,0,Cauc
17.3,D18S51,0,Cauc
17.3,D19S433,0,Cauc
17.3,D1S1656,0.132963988919668,Cauc
17.3,D21S11,0,Cauc
17.3,D22S1045,0,Cauc
17.3,D2S1338,0,Cauc
17.3,D2S441,0,Cauc
17.3,D3S1358,0,Cauc
17.3,D5S818,0,Cauc
17.3,D6S1043,0,Cauc
17.3,D7S820,0,Cauc
17.3,D8S1179,0,Cauc
17.3,F13A01,0,Cauc
17.3,F13B,0,Cauc
17.3,FESFPS,0,Cauc
17.3,FGA,0,Cauc
17.3,LPL,0,Cauc
17.3,Penta_C,0,Cauc
17.3,Penta_D,0,Cauc
17.3,Penta_E,0,Cauc
17.3,SE33,0.00138504155124654,Cauc
17.3,TH01,0,Cauc
17.3,TPOX,0,Cauc
17.3,vWA,0,Cauc
18,CSF1PO,0,Cauc
18,D10S1248,0.00138504155124654,Cauc
18,D12S391,0.171745152354571,Cauc
18,D13S317,0,Cauc
18,D16S539,0,Cauc
18,D18S51,0.0775623268698061,Cauc
18,D19S433,0,Cauc
18,D1S1656,0.00554016620498615,Cauc
18,D21S11,0,Cauc
18,D22S1045,0.00554016620498615,Cauc
18,D2S1338,0.0734072022160665,Cauc
18,D2S441,0,Cauc
18,D3S1358,0.150969529085873,Cauc
18,D5S818,0,Cauc
18,D6S1043,0.0886426592797784,Cauc
18,D7S820,0,Cauc
18,D8S1179,0,Cauc
18,F13A01,0,Cauc
18,F13B,0,Cauc
18,FESFPS,0,Cauc
18,FGA,0.0249307479224377,Cauc
18,LPL,0,Cauc
18,Penta_C,0,Cauc
18,Penta_D,0,Cauc
18,Penta_E,0.0332409972299169,Cauc
18,SE33,0.07202216066482,Cauc
18,TH01,0,Cauc
18,TPOX,0,Cauc
18,vWA,0.202216066481994,Cauc
18.1,CSF1PO,0,Cauc
18.1,D10S1248,0,Cauc
18.1,D12S391,0,Cauc
18.1,D13S317,0,Cauc
18.1,D16S539,0,Cauc
18.1,D18S51,0,Cauc
18.1,D19S433,0,Cauc
18.1,D1S1656,0,Cauc
18.1,D21S11,0,Cauc
18.1,D22S1045,0,Cauc
18.1,D2S1338,0,Cauc
18.1,D2S441,0,Cauc
18.1,D3S1358,0,Cauc
18.1,D5S818,0,Cauc
18.1,D6S1043,0,Cauc
18.1,D7S820,0,Cauc
18.1,D8S1179,0,Cauc
18.1,F13A01,0,Cauc
18.1,F13B,0,Cauc
18.1,FESFPS,0,Cauc
18.1,FGA,0,Cauc
18.1,LPL,0,Cauc
18.1,Penta_C,0,Cauc
18.1,Penta_D,0,Cauc
18.1,Penta_E,0,Cauc
18.1,SE33,0,Cauc
18.1,TH01,0,Cauc
18.1,TPOX,0,Cauc
18.1,vWA,0,Cauc
18.2,CSF1PO,0,Cauc
18.2,D10S1248,0,Cauc
18.2,D12S391,0,Cauc
18.2,D13S317,0,Cauc
18.2,D16S539,0,Cauc
18.2,D18S51,0,Cauc
18.2,D19S433,0.00138504155124654,Cauc
18.2,D1S1656,0,Cauc
18.2,D21S11,0,Cauc
18.2,D22S1045,0,Cauc
18.2,D2S1338,0,Cauc
18.2,D2S441,0,Cauc
18.2,D3S1358,0,Cauc
18.2,D5S818,0,Cauc
18.2,D6S1043,0,Cauc
18.2,D7S820,0,Cauc
18.2,D8S1179,0,Cauc
18.2,F13A01,0,Cauc
18.2,F13B,0,Cauc
18.2,FESFPS,0,Cauc
18.2,FGA,0,Cauc
18.2,LPL,0,Cauc
18.2,Penta_C,0,Cauc
18.2,Penta_D,0,Cauc
18.2,Penta_E,0,Cauc
18.2,SE33,0,Cauc
18.2,TH01,0,Cauc
18.2,TPOX,0,Cauc
18.2,vWA,0,Cauc
18.3,CSF1PO,0,Cauc
18.3,D10S1248,0,Cauc
18.3,D12S391,0.0249307479224377,Cauc
18.3,D13S317,0,Cauc
18.3,D16S539,0,Cauc
18.3,D18S51,0,Cauc
18.3,D19S433,0,Cauc
18.3,D1S1656,0.0498614958448754,Cauc
18.3,D21S11,0,Cauc
18.3,D22S1045,0,Cauc
18.3,D2S1338,0,Cauc
18.3,D2S441,0,Cauc
18.3,D3S1358,0,Cauc
18.3,D5S818,0,Cauc
18.3,D6S1043,0,Cauc
18.3,D7S820,0,Cauc
18.3,D8S1179,0,Cauc
18.3,F13A01,0,Cauc
18.3,F13B,0,Cauc
18.3,FESFPS,0,Cauc
18.3,FGA,0,Cauc
18.3,LPL,0,Cauc
18.3,Penta_C,0,Cauc
18.3,Penta_D,0,Cauc
18.3,Penta_E,0,Cauc
18.3,SE33,0.00138504155124654,Cauc
18.3,TH01,0,Cauc
18.3,TPOX,0,Cauc
18.3,vWA,0,Cauc
19,CSF1PO,0,Cauc
19,D10S1248,0.00277008310249308,Cauc
19,D12S391,0.124653739612188,Cauc
19,D13S317,0,Cauc
19,D16S539,0,Cauc
19,D18S51,0.0401662049861496,Cauc
19,D19S433,0,Cauc
19,D1S1656,0,Cauc
19,D21S11,0,Cauc
19,D22S1045,0,Cauc
19,D2S1338,0.120498614958449,Cauc
19,D2S441,0,Cauc
19,D3S1358,0.0166204986149585,Cauc
19,D5S818,0,Cauc
19,D6S1043,0.0983379501385042,Cauc
19,D7S820,0,Cauc
19,D8S1179,0,Cauc
19,F13A01,0,Cauc
19,F13B,0,Cauc
19,FESFPS,0,Cauc
19,FGA,0.0498614958448754,Cauc
19,LPL,0,Cauc
19,Penta_C,0,Cauc
19,Penta_D,0,Cauc
19,Penta_E,0.0152354570637119,Cauc
19,SE33,0.07202216066482,Cauc
19,TH01,0,Cauc
19,TPOX,0,Cauc
19,vWA,0.10387811634349,Cauc
19.1,CSF1PO,0,Cauc
19.1,D10S1248,0,Cauc
19.1,D12S391,0,Cauc
19.1,D13S317,0,Cauc
19.1,D16S539,0,Cauc
19.1,D18S51,0,Cauc
19.1,D19S433,0,Cauc
19.1,D1S1656,0,Cauc
19.1,D21S11,0,Cauc
19.1,D22S1045,0,Cauc
19.1,D2S1338,0,Cauc
19.1,D2S441,0,Cauc
19.1,D3S1358,0,Cauc
19.1,D5S818,0,Cauc
19.1,D6S1043,0,Cauc
19.1,D7S820,0,Cauc
19.1,D8S1179,0,Cauc
19.1,F13A01,0,Cauc
19.1,F13B,0,Cauc
19.1,FESFPS,0,Cauc
19.1,FGA,0,Cauc
19.1,LPL,0,Cauc
19.1,Penta_C,0,Cauc
19.1,Penta_D,0,Cauc
19.1,Penta_E,0,Cauc
19.1,SE33,0,Cauc
19.1,TH01,0,Cauc
19.1,TPOX,0,Cauc
19.1,vWA,0,Cauc
19.2,CSF1PO,0,Cauc
19.2,D10S1248,0,Cauc
19.2,D12S391,0,Cauc
19.2,D13S317,0,Cauc
19.2,D16S539,0,Cauc
19.2,D18S51,0,Cauc
19.2,D19S433,0,Cauc
19.2,D1S1656,0,Cauc
19.2,D21S11,0,Cauc
19.2,D22S1045,0,Cauc
19.2,D2S1338,0,Cauc
19.2,D2S441,0,Cauc
19.2,D3S1358,0,Cauc
19.2,D5S818,0,Cauc
19.2,D6S1043,0,Cauc
19.2,D7S820,0,Cauc
19.2,D8S1179,0,Cauc
19.2,F13A01,0,Cauc
19.2,F13B,0,Cauc
19.2,FESFPS,0,Cauc
19.2,FGA,0,Cauc
19.2,LPL,0,Cauc
19.2,Penta_C,0,Cauc
19.2,Penta_D,0,Cauc
19.2,Penta_E,0,Cauc
19.2,SE33,0.00415512465373961,Cauc
19.2,TH01,0,Cauc
19.2,TPOX,0,Cauc
19.2,vWA,0,Cauc
19.3,CSF1PO,0,Cauc
19.3,D10S1248,0,Cauc
19.3,D12S391,0.00415512465373961,Cauc
19.3,D13S317,0,Cauc
19.3,D16S539,0,Cauc
19.3,D18S51,0,Cauc
19.3,D19S433,0,Cauc
19.3,D1S1656,0.0152354570637119,Cauc
19.3,D21S11,0,Cauc
19.3,D22S1045,0,Cauc
19.3,D2S1338,0,Cauc
19.3,D2S441,0,Cauc
19.3,D3S1358,0,Cauc
19.3,D5S818,0,Cauc
19.3,D6S1043,0,Cauc
19.3,D7S820,0,Cauc
19.3,D8S1179,0,Cauc
19.3,F13A01,0,Cauc
19.3,F13B,0,Cauc
19.3,FESFPS,0,Cauc
19.3,FGA,0,Cauc
19.3,LPL,0,Cauc
19.3,Penta_C,0,Cauc
19.3,Penta_D,0,Cauc
19.3,Penta_E,0,Cauc
19.3,SE33,0,Cauc
19.3,TH01,0,Cauc
19.3,TPOX,0,Cauc
19.3,vWA,0,Cauc
19.4,CSF1PO,0,Cauc
19.4,D10S1248,0,Cauc
19.4,D12S391,0,Cauc
19.4,D13S317,0,Cauc
19.4,D16S539,0,Cauc
19.4,D18S51,0,Cauc
19.4,D19S433,0,Cauc
19.4,D1S1656,0,Cauc
19.4,D21S11,0,Cauc
19.4,D22S1045,0,Cauc
19.4,D2S1338,0,Cauc
19.4,D2S441,0,Cauc
19.4,D3S1358,0,Cauc
19.4,D5S818,0,Cauc
19.4,D6S1043,0,Cauc
19.4,D7S820,0,Cauc
19.4,D8S1179,0,Cauc
19.4,F13A01,0,Cauc
19.4,F13B,0,Cauc
19.4,FESFPS,0,Cauc
19.4,FGA,0,Cauc
19.4,LPL,0,Cauc
19.4,Penta_C,0,Cauc
19.4,Penta_D,0,Cauc
19.4,Penta_E,0,Cauc
19.4,SE33,0,Cauc
19.4,TH01,0,Cauc
19.4,TPOX,0,Cauc
19.4,vWA,0,Cauc
20,CSF1PO,0,Cauc
20,D10S1248,0,Cauc
20,D12S391,0.110803324099723,Cauc
20,D13S317,0,Cauc
20,D16S539,0,Cauc
20,D18S51,0.018005540166205,Cauc
20,D19S433,0,Cauc
20,D1S1656,0,Cauc
20,D21S11,0,Cauc
20,D22S1045,0,Cauc
20,D2S1338,0.156509695290859,Cauc
20,D2S441,0,Cauc
20,D3S1358,0.00138504155124654,Cauc
20,D5S818,0,Cauc
20,D6S1043,0.0318559556786704,Cauc
20,D7S820,0,Cauc
20,D8S1179,0,Cauc
20,F13A01,0,Cauc
20,F13B,0,Cauc
20,FESFPS,0,Cauc
20,FGA,0.123268698060942,Cauc
20,LPL,0,Cauc
20,Penta_C,0,Cauc
20,Penta_D,0,Cauc
20,Penta_E,0.00969529085872576,Cauc
20,SE33,0.0581717451523546,Cauc
20,TH01,0,Cauc
20,TPOX,0,Cauc
20,vWA,0.00692520775623269,Cauc
20.1,CSF1PO,0,Cauc
20.1,D10S1248,0,Cauc
20.1,D12S391,0,Cauc
20.1,D13S317,0,Cauc
20.1,D16S539,0,Cauc
20.1,D18S51,0,Cauc
20.1,D19S433,0,Cauc
20.1,D1S1656,0,Cauc
20.1,D21S11,0,Cauc
20.1,D22S1045,0,Cauc
20.1,D2S1338,0,Cauc
20.1,D2S441,0,Cauc
20.1,D3S1358,0,Cauc
20.1,D5S818,0,Cauc
20.1,D6S1043,0,Cauc
20.1,D7S820,0,Cauc
20.1,D8S1179,0,Cauc
20.1,F13A01,0,Cauc
20.1,F13B,0,Cauc
20.1,FESFPS,0,Cauc
20.1,FGA,0,Cauc
20.1,LPL,0,Cauc
20.1,Penta_C,0,Cauc
20.1,Penta_D,0,Cauc
20.1,Penta_E,0,Cauc
20.1,SE33,0,Cauc
20.1,TH01,0,Cauc
20.1,TPOX,0,Cauc
20.1,vWA,0,Cauc
20.2,CSF1PO,0,Cauc
20.2,D10S1248,0,Cauc
20.2,D12S391,0,Cauc
20.2,D13S317,0,Cauc
20.2,D16S539,0,Cauc
20.2,D18S51,0,Cauc
20.2,D19S433,0,Cauc
20.2,D1S1656,0,Cauc
20.2,D21S11,0,Cauc
20.2,D22S1045,0,Cauc
20.2,D2S1338,0,Cauc
20.2,D2S441,0,Cauc
20.2,D3S1358,0,Cauc
20.2,D5S818,0,Cauc
20.2,D6S1043,0,Cauc
20.2,D7S820,0,Cauc
20.2,D8S1179,0,Cauc
20.2,F13A01,0,Cauc
20.2,F13B,0,Cauc
20.2,FESFPS,0,Cauc
20.2,FGA,0,Cauc
20.2,LPL,0,Cauc
20.2,Penta_C,0,Cauc
20.2,Penta_D,0,Cauc
20.2,Penta_E,0,Cauc
20.2,SE33,0.00969529085872576,Cauc
20.2,TH01,0,Cauc
20.2,TPOX,0,Cauc
20.2,vWA,0,Cauc
20.3,CSF1PO,0,Cauc
20.3,D10S1248,0,Cauc
20.3,D12S391,0,Cauc
20.3,D13S317,0,Cauc
20.3,D16S539,0,Cauc
20.3,D18S51,0,Cauc
20.3,D19S433,0,Cauc
20.3,D1S1656,0,Cauc
20.3,D21S11,0,Cauc
20.3,D22S1045,0,Cauc
20.3,D2S1338,0,Cauc
20.3,D2S441,0,Cauc
20.3,D3S1358,0,Cauc
20.3,D5S818,0,Cauc
20.3,D6S1043,0,Cauc
20.3,D7S820,0,Cauc
20.3,D8S1179,0,Cauc
20.3,F13A01,0,Cauc
20.3,F13B,0,Cauc
20.3,FESFPS,0,Cauc
20.3,FGA,0,Cauc
20.3,LPL,0,Cauc
20.3,Penta_C,0,Cauc
20.3,Penta_D,0,Cauc
20.3,Penta_E,0,Cauc
20.3,SE33,0,Cauc
20.3,TH01,0,Cauc
20.3,TPOX,0,Cauc
20.3,vWA,0,Cauc
21,CSF1PO,0,Cauc
21,D10S1248,0,Cauc
21,D12S391,0.128808864265928,Cauc
21,D13S317,0,Cauc
21,D16S539,0,Cauc
21,D18S51,0.00969529085872576,Cauc
21,D19S433,0,Cauc
21,D1S1656,0,Cauc
21,D21S11,0,Cauc
21,D22S1045,0,Cauc
21,D2S1338,0.0373961218836565,Cauc
21,D2S441,0,Cauc
21,D3S1358,0,Cauc
21,D5S818,0,Cauc
21,D6S1043,0.00969529085872576,Cauc
21,D7S820,0,Cauc
21,D8S1179,0,Cauc
21,F13A01,0,Cauc
21,F13B,0,Cauc
21,FESFPS,0,Cauc
21,FGA,0.178670360110803,Cauc
21,LPL,0,Cauc
21,Penta_C,0,Cauc
21,Penta_D,0,Cauc
21,Penta_E,0.00277008310249308,Cauc
21,SE33,0.0249307479224377,Cauc
21,TH01,0,Cauc
21,TPOX,0,Cauc
21,vWA,0.00138504155124654,Cauc
21.2,CSF1PO,0,Cauc
21.2,D10S1248,0,Cauc
21.2,D12S391,0,Cauc
21.2,D13S317,0,Cauc
21.2,D16S539,0,Cauc
21.2,D18S51,0,Cauc
21.2,D19S433,0,Cauc
21.2,D1S1656,0,Cauc
21.2,D21S11,0,Cauc
21.2,D22S1045,0,Cauc
21.2,D2S1338,0,Cauc
21.2,D2S441,0,Cauc
21.2,D3S1358,0,Cauc
21.2,D5S818,0,Cauc
21.2,D6S1043,0,Cauc
21.2,D7S820,0,Cauc
21.2,D8S1179,0,Cauc
21.2,F13A01,0,Cauc
21.2,F13B,0,Cauc
21.2,FESFPS,0,Cauc
21.2,FGA,0.00554016620498615,Cauc
21.2,LPL,0,Cauc
21.2,Penta_C,0,Cauc
21.2,Penta_D,0,Cauc
21.2,Penta_E,0,Cauc
21.2,SE33,0.0235457063711911,Cauc
21.2,TH01,0,Cauc
21.2,TPOX,0,Cauc
21.2,vWA,0,Cauc
21.3,CSF1PO,0,Cauc
21.3,D10S1248,0,Cauc
21.3,D12S391,0,Cauc
21.3,D13S317,0,Cauc
21.3,D16S539,0,Cauc
21.3,D18S51,0,Cauc
21.3,D19S433,0,Cauc
21.3,D1S1656,0,Cauc
21.3,D21S11,0,Cauc
21.3,D22S1045,0,Cauc
21.3,D2S1338,0,Cauc
21.3,D2S441,0,Cauc
21.3,D3S1358,0,Cauc
21.3,D5S818,0,Cauc
21.3,D6S1043,0,Cauc
21.3,D7S820,0,Cauc
21.3,D8S1179,0,Cauc
21.3,F13A01,0,Cauc
21.3,F13B,0,Cauc
21.3,FESFPS,0,Cauc
21.3,FGA,0,Cauc
21.3,LPL,0,Cauc
21.3,Penta_C,0,Cauc
21.3,Penta_D,0,Cauc
21.3,Penta_E,0,Cauc
21.3,SE33,0,Cauc
21.3,TH01,0,Cauc
21.3,TPOX,0,Cauc
21.3,vWA,0,Cauc
22,CSF1PO,0,Cauc
22,D10S1248,0,Cauc
22,D12S391,0.0955678670360111,Cauc
22,D13S317,0,Cauc
22,D16S539,0,Cauc
22,D18S51,0.00692520775623269,Cauc
22,D19S433,0,Cauc
22,D1S1656,0,Cauc
22,D21S11,0,Cauc
22,D22S1045,0,Cauc
22,D2S1338,0.0346260387811634,Cauc
22,D2S441,0,Cauc
22,D3S1358,0,Cauc
22,D5S818,0,Cauc
22,D6S1043,0.00138504155124654,Cauc
22,D7S820,0,Cauc
22,D8S1179,0,Cauc
