allele,marker,frequency,population
13.4,D22S1045,0,AfAm
13.4,D2S1338,0,AfAm
13.4,D2S441,0,AfAm
13.4,D3S1358,0,AfAm
13.4,D5S818,0,AfAm
13.4,D6S1043,0,AfAm
13.4,D7S820,0,AfAm
13.4,D8S1179,0,AfAm
13.4,F13A01,0,AfAm
13.4,F13B,0,AfAm
13.4,FESFPS,0,AfAm
13.4,FGA,0,AfAm
13.4,LPL,0,AfAm
13.4,Penta_C,0,AfAm
13.4,Penta_D,0.00146198830409357,AfAm
13.4,Penta_E,0,AfAm
13.4,SE33,0,AfAm
13.4,TH01,0,AfAm
13.4,TPOX,0,AfAm
13.4,vWA,0,AfAm
14,CSF1PO,0.0087719298245614,AfAm
14,D10S1248,0.276315789473684,AfAm
14,D12S391,0.00146198830409357,AfAm
14,D13S317,0.0394736842105263,AfAm
14,D16S539,0.0248538011695906,AfAm
14,D18S51,0.0716374269005848,AfAm
14,D19S433,0.210526315789474,AfAm
14,D1S1656,0.257309941520468,AfAm
14,D21S11,0,AfAm
14,D22S1045,0.0774853801169591,AfAm
14,D2S1338,0,AfAm
14,D2S441,0.267543859649123,AfAm
14,D3S1358,0.0906432748538012,AfAm
14,D5S818,0.0160818713450292,AfAm
14,D6S1043,0.0584795321637427,AfAm
14,D7S820,0.00146198830409357,AfAm
14,D8S1179,0.293859649122807,AfAm
14,F13A01,0.0175438596491228,AfAm
14,F13B,0,AfAm
14,FESFPS,0,AfAm
14,FGA,0,AfAm
14,LPL,0.00730994152046784,AfAm
14,Penta_C,0.0394736842105263,AfAm
14,Penta_D,0.0248538011695906,AfAm
14,Penta_E,0.0687134502923977,AfAm
14,SE33,0.0511695906432749,AfAm
14,TH01,0,AfAm
14,TPOX,0,AfAm
14,vWA,0.0804093567251462,AfAm
14.2,CSF1PO,0,AfAm
14.2,D10S1248,0,AfAm
14.2,D12S391,0,AfAm
14.2,D13S317,0,AfAm
14.2,D16S539,0,AfAm
14.2,D18S51,0,AfAm
14.2,D19S433,0.0745614035087719,AfAm
14.2,D1S1656,0,AfAm
14.2,D21S11,0,AfAm
14.2,D22S1045,0,AfAm
14.2,D2S1338,0,AfAm
14.2,D2S441,0,AfAm
14.2,D3S1358,0,AfAm
14.2,D5S818,0,AfAm
14.2,D6S1043,0,AfAm
14.2,D7S820,0,AfAm
14.2,D8S1179,0,AfAm
14.2,F13A01,0,AfAm
14.2,F13B,0,AfAm
14.2,FESFPS,0,AfAm
14.2,FGA,0,AfAm
14.2,LPL,0,AfAm
14.2,Penta_C,0,AfAm
14.2,Penta_D,0,AfAm
14.2,Penta_E,0,AfAm
14.2,SE33,0.00584795321637427,AfAm
14.2,TH01,0,AfAm
14.2,TPOX,0,AfAm
14.2,vWA,0,AfAm
14.3,CSF1PO,0,AfAm
14.3,D10S1248,0,AfAm
14.3,D12S391,0,AfAm
14.3,D13S317,0,AfAm
14.3,D16S539,0,AfAm
14.3,D18S51,0,AfAm
14.3,D19S433,0,AfAm
14.3,D1S1656,0.00730994152046784,AfAm
14.3,D21S11,0,AfAm
14.3,D22S1045,0,AfAm
14.3,D2S1338,0,AfAm
14.3,D2S441,0.00146198830409357,AfAm
14.3,D3S1358,0,AfAm
14.3,D5S818,0,AfAm
14.3,D6S1043,0,AfAm
14.3,D7S820,0,AfAm
14.3,D8S1179,0,AfAm
14.3,F13A01,0,AfAm
14.3,F13B,0,AfAm
14.3,FESFPS,0,AfAm
14.3,FGA,0,AfAm
14.3,LPL,0,AfAm
14.3,Penta_C,0,AfAm
14.3,Penta_D,0,AfAm
14.3,Penta_E,0,AfAm
14.3,SE33,0,AfAm
14.3,TH01,0,AfAm
14.3,TPOX,0,AfAm
14.3,vWA,0,AfAm
15,CSF1PO,0,AfAm
15,D10S1248,0.197368421052632,AfAm
15,D12S391,0.0774853801169591,AfAm
15,D13S317,0,AfAm
15,D16S539,0,AfAm
15,D18S51,0.165204678362573,AfAm
15,D19S433,0.0804093567251462,AfAm
15,D1S1656,0.157894736842105,AfAm
15,D21S11,0,AfAm
15,D22S1045,0.251461988304094,AfAm
15,D2S1338,0.00146198830409357,AfAm
15,D2S441,0.0190058479532164,AfAm
15,D3S1358,0.308479532163743,AfAm
15,D5S818,0.00292397660818713,AfAm
15,D6S1043,0.0526315789473684,AfAm
15,D7S820,0,AfAm
15,D8S1179,0.190058479532164,AfAm
15,F13A01,0.0131578947368421,AfAm
15,F13B,0,AfAm
15,FESFPS,0,AfAm
15,FGA,0,AfAm
15,LPL,0,AfAm
15,Penta_C,0.00584795321637427,AfAm
15,Penta_D,0.0043859649122807,AfAm
15,Penta_E,0.0555555555555556,AfAm
15,SE33,0.043859649122807,AfAm
15,TH01,0,AfAm
15,TPOX,0,AfAm
15,vWA,0.191520467836257,AfAm
15.2,CSF1PO,0,AfAm
15.2,D10S1248,0,AfAm
15.2,D12S391,0,AfAm
15.2,D13S317,0,AfAm
15.2,D16S539,0,AfAm
15.2,D18S51,0.00146198830409357,AfAm
15.2,D19S433,0.0614035087719298,AfAm
15.2,D1S1656,0,AfAm
15.2,D21S11,0,AfAm
15.2,D22S1045,0,AfAm
15.2,D2S1338,0,AfAm
15.2,D2S441,0,AfAm
15.2,D3S1358,0.00146198830409357,AfAm
15.2,D5S818,0,AfAm
15.2,D6S1043,0,AfAm
15.2,D7S820,0,AfAm
15.2,D8S1179,0,AfAm
15.2,F13A01,0,AfAm
15.2,F13B,0,AfAm
15.2,FESFPS,0,AfAm
15.2,FGA,0,AfAm
15.2,LPL,0,AfAm
15.2,Penta_C,0,AfAm
15.2,Penta_D,0,AfAm
15.2,Penta_E,0,AfAm
15.2,SE33,0.00292397660818713,AfAm
15.2,TH01,0,AfAm
15.2,TPOX,0,AfAm
15.2,vWA,0,AfAm
15.3,CSF1PO,0,AfAm
15.3,D10S1248,0,AfAm
15.3,D12S391,0,AfAm
15.3,D13S317,0,AfAm
15.3,D16S539,0,AfAm
15.3,D18S51,0,AfAm
15.3,D19S433,0,AfAm
15.3,D1S1656,0.0292397660818713,AfAm
15.3,D21S11,0,AfAm
15.3,D22S1045,0,AfAm
15.3,D2S1338,0,AfAm
15.3,D2S441,0,AfAm
15.3,D3S1358,0,AfAm
15.3,D5S818,0,AfAm
15.3,D6S1043,0,AfAm
15.3,D7S820,0,AfAm
15.3,D8S1179,0,AfAm
15.3,F13A01,0,AfAm
15.3,F13B,0,AfAm
15.3,FESFPS,0,AfAm
15.3,FGA,0,AfAm
15.3,LPL,0,AfAm
15.3,Penta_C,0,AfAm
15.3,Penta_D,0,AfAm
15.3,Penta_E,0,AfAm
15.3,SE33,0,AfAm
15.3,TH01,0,AfAm
15.3,TPOX,0,AfAm
15.3,vWA,0,AfAm
15.4,CSF1PO,0,AfAm
15.4,D10S1248,0,AfAm
15.4,D12S391,0,AfAm
15.4,D13S317,0,AfAm
15.4,D16S539,0,AfAm
15.4,D18S51,0,AfAm
15.4,D19S433,0,AfAm
15.4,D1S1656,0,AfAm
15.4,D21S11,0,AfAm
15.4,D22S1045,0,AfAm
15.4,D2S1338,0,AfAm
15.4,D2S441,0,AfAm
15.4,D3S1358,0,AfAm
15.4,D5S818,0,AfAm
15.4,D6S1043,0,AfAm
15.4,D7S820,0,AfAm
15.4,D8S1179,0,AfAm
15.4,F13A01,0,AfAm
15.4,F13B,0,AfAm
15.4,FESFPS,0,AfAm
15.4,FGA,0,AfAm
15.4,LPL,0,AfAm
15.4,Penta_C,0,AfAm
15.4,Penta_D,0,AfAm
15.4,Penta_E,0,AfAm
15.4,SE33,0,AfAm
15.4,TH01,0,AfAm
15.4,TPOX,0,AfAm
15.4,vWA,0,AfAm
16,CSF1PO,0,AfAm
16,D10S1248,0.087719298245614,AfAm
16,D12S391,0.0672514619883041,AfAm
16,D13S317,0,AfAm
16,D16S539,0,AfAm
16,D18S51,0.171052631578947,AfAm
16,D19S433,0.0043859649122807,AfAm
16,D1S1656,0.109649122807018,AfAm
16,D21S11,0,AfAm
16,D22S1045,0.191520467836257,AfAm
16,D2S1338,0.0555555555555556,AfAm
16,D2S441,0,AfAm
16,D3S1358,0.318713450292398,AfAm
16,D5S818,0,AfAm
16,D6S1043,0.0160818713450292,AfAm
16,D7S820,0,AfAm
16,D8S1179,0.064327485380117,AfAm
16,F13A01,0,AfAm
16,F13B,0,AfAm
16,FESFPS,0,AfAm
16,FGA,0,AfAm
16,LPL,0,AfAm
16,Penta_C,0.00292397660818713,AfAm
16,Penta_D,0,AfAm
16,Penta_E,0.0409356725146199,AfAm
16,SE33,0.0482456140350877,AfAm
16,TH01,0,AfAm
16,TPOX,0,AfAm
16,vWA,0.25,AfAm
16.2,CSF1PO,0,AfAm
16.2,D10S1248,0,AfAm
16.2,D12S391,0,AfAm
16.2,D13S317,0,AfAm
16.2,D16S539,0,AfAm
16.2,D18S51,0,AfAm
16.2,D19S433,0.0263157894736842,AfAm
16.2,D1S1656,0,AfAm
16.2,D21S11,0,AfAm
16.2,D22S1045,0,AfAm
16.2,D2S1338,0,AfAm
16.2,D2S441,0,AfAm
16.2,D3S1358,0,AfAm
16.2,D5S818,0,AfAm
16.2,D6S1043,0,AfAm
16.2,D7S820,0,AfAm
16.2,D8S1179,0,AfAm
16.2,F13A01,0,AfAm
16.2,F13B,0,AfAm
16.2,FESFPS,0,AfAm
16.2,FGA,0.00146198830409357,AfAm
16.2,LPL,0,AfAm
16.2,Penta_C,0,AfAm
16.2,Penta_D,0,AfAm
16.2,Penta_E,0,AfAm
16.2,SE33,0.0043859649122807,AfAm
16.2,TH01,0,AfAm
16.2,TPOX,0,AfAm
16.2,vWA,0,AfAm
16.3,CSF1PO,0,AfAm
16.3,D10S1248,0,AfAm
16.3,D12S391,0,AfAm
16.3,D13S317,0,AfAm
16.3,D16S539,0,AfAm
16.3,D18S51,0,AfAm
16.3,D19S433,0,AfAm
16.3,D1S1656,0.10233918128655,AfAm
16.3,D21S11,0,AfAm
16.3,D22S1045,0,AfAm
16.3,D2S1338,0,AfAm
16.3,D2S441,0,AfAm
16.3,D3S1358,0,AfAm
16.3,D5S818,0,AfAm
16.3,D6S1043,0,AfAm
16.3,D7S820,0,AfAm
16.3,D8S1179,0,AfAm
16.3,F13A01,0,AfAm
16.3,F13B,0,AfAm
16.3,FESFPS,0,AfAm
16.3,FGA,0,AfAm
16.3,LPL,0,AfAm
16.3,Penta_C,0,AfAm
16.3,Penta_D,0,AfAm
16.3,Penta_E,0,AfAm
16.3,SE33,0,AfAm
16.3,TH01,0,AfAm
16.3,TPOX,0,AfAm
16.3,vWA,0,AfAm
17,CSF1PO,0,AfAm
17,D10S1248,0.0248538011695906,AfAm
17,D12S391,0.166666666666667,AfAm
17,D13S317,0,AfAm
17,D16S539,0,AfAm
17,D18S51,0.152046783625731,AfAm
17,D19S433,0,AfAm
17,D1S1656,0.0277777777777778,AfAm
17,D21S11,0,AfAm
17,D22S1045,0.20906432748538,AfAm
17,D2S1338,0.100877192982456,AfAm
17,D2S441,0,AfAm
17,D3S1358,0.211988304093567,AfAm
17,D5S818,0,AfAm
17,D6S1043,0.0570175438596491,AfAm
17,D7S820,0,AfAm
17,D8S1179,0.0043859649122807,AfAm
17,F13A01,0,AfAm
17,F13B,0,AfAm
17,FESFPS,0,AfAm
17,FGA,0,AfAm
17,LPL,0,AfAm
17,Penta_C,0,AfAm
17,Penta_D,0.00146198830409357,AfAm
17,Penta_E,0.043859649122807,AfAm
17,SE33,0.0950292397660819,AfAm
17,TH01,0,AfAm
17,TPOX,0,AfAm
17,vWA,0.235380116959064,AfAm
17.1,CSF1PO,0,AfAm
17.1,D10S1248,0,AfAm
17.1,D12S391,0.0043859649122807,AfAm
17.1,D13S317,0,AfAm
17.1,D16S539,0,AfAm
17.1,D18S51,0,AfAm
17.1,D19S433,0,AfAm
17.1,D1S1656,0,AfAm
17.1,D21S11,0,AfAm
17.1,D22S1045,0,AfAm
17.1,D2S1338,0,AfAm
17.1,D2S441,0,AfAm
17.1,D3S1358,0,AfAm
17.1,D5S818,0,AfAm
17.1,D6S1043,0,AfAm
17.1,D7S820,0,AfAm
17.1,D8S1179,0,AfAm
17.1,F13A01,0,AfAm
17.1,F13B,0,AfAm
17.1,FESFPS,0,AfAm
17.1,FGA,0,AfAm
17.1,LPL,0,AfAm
17.1,Penta_C,0,AfAm
17.1,Penta_D,0,AfAm
17.1,Penta_E,0,AfAm
17.1,SE33,0,AfAm
17.1,TH01,0,AfAm
17.1,TPOX,0,AfAm
17.1,vWA,0,AfAm
17.2,CSF1PO,0,AfAm
17.2,D10S1248,0,AfAm
17.2,D12S391,0,AfAm
17.2,D13S317,0,AfAm
17.2,D16S539,0,AfAm
17.2,D18S51,0,AfAm
17.2,D19S433,0.0087719298245614,AfAm
17.2,D1S1656,0,AfAm
17.2,D21S11,0,AfAm
17.2,D22S1045,0,AfAm
17.2,D2S1338,0,AfAm
17.2,D2S441,0,AfAm
17.2,D3S1358,0,AfAm
17.2,D5S818,0,AfAm
17.2,D6S1043,0,AfAm
17.2,D7S820,0,AfAm
17.2,D8S1179,0,AfAm
17.2,F13A01,0,AfAm
17.2,F13B,0,AfAm
17.2,FESFPS,0,AfAm
17.2,FGA,0.00146198830409357,AfAm
17.2,LPL,0,AfAm
17.2,Penta_C,0,AfAm
17.2,Penta_D,0,AfAm
17.2,Penta_E,0,AfAm
17.2,SE33,0.00146198830409357,AfAm
17.2,TH01,0,AfAm
17.2,TPOX,0,AfAm
17.2,vWA,0,AfAm
17.3,CSF1PO,0,AfAm
17.3,D10S1248,0,AfAm
17.3,D12S391,0.0043859649122807,AfAm
17.3,D13S317,0,AfAm
17.3,D16S539,0,AfAm
17.3,D18S51,0,AfAm
17.3,D19S433,0,AfAm
17.3,D1S1656,0.0497076023391813,AfAm
17.3,D21S11,0,AfAm
17.3,D22S1045,0,AfAm
17.3,D2S1338,0,AfAm
17.3,D2S441,0,AfAm
17.3,D3S1358,0,AfAm
17.3,D5S818,0,AfAm
17.3,D6S1043,0,AfAm
17.3,D7S820,0,AfAm
17.3,D8S1179,0,AfAm
17.3,F13A01,0,AfAm
17.3,F13B,0,AfAm
17.3,FESFPS,0,AfAm
17.3,FGA,0,AfAm
17.3,LPL,0,AfAm
17.3,Penta_C,0,AfAm
17.3,Penta_D,0,AfAm
17.3,Penta_E,0,AfAm
17.3,SE33,0.00146198830409357,AfAm
17.3,TH01,0,AfAm
17.3,TPOX,0,AfAm
17.3,vWA,0,AfAm
18,CSF1PO,0,AfAm
18,D10S1248,0.00146198830409357,AfAm
18,D12S391,0.252923976608187,AfAm
18,D13S317,0,AfAm
18,D16S539,0,AfAm
18,D18S51,0.121345029239766,AfAm
18,D19S433,0,AfAm
18,D1S1656,0.00292397660818713,AfAm
18,D21S11,0,AfAm
18,D22S1045,0.0146198830409357,AfAm
18,D2S1338,0.0423976608187134,AfAm
18,D2S441,0,AfAm
18,D3S1358,0.0570175438596491,AfAm
18,D5S818,0,AfAm
18,D6S1043,0.108187134502924,AfAm
18,D7S820,0,AfAm
18,D8S1179,0.00292397660818713,AfAm
18,F13A01,0,AfAm
18,F13B,0,AfAm
18,FESFPS,0,AfAm
18,FGA,0.00146198830409357,AfAm
18,LPL,0,AfAm
18,Penta_C,0,AfAm
18,Penta_D,0,AfAm
18,Penta_E,0.0160818713450292,AfAm
18,SE33,0.119883040935673,AfAm
18,TH01,0,AfAm
18,TPOX,0,AfAm
18,vWA,0.149122807017544,AfAm
18.1,CSF1PO,0,AfAm
18.1,D10S1248,0,AfAm
18.1,D12S391,0.00146198830409357,AfAm
18.1,D13S317,0,AfAm
18.1,D16S539,0,AfAm
18.1,D18S51,0,AfAm
18.1,D19S433,0,AfAm
18.1,D1S1656,0,AfAm
18.1,D21S11,0,AfAm
18.1,D22S1045,0,AfAm
18.1,D2S1338,0,AfAm
18.1,D2S441,0,AfAm
18.1,D3S1358,0,AfAm
18.1,D5S818,0,AfAm
18.1,D6S1043,0,AfAm
18.1,D7S820,0,AfAm
18.1,D8S1179,0,AfAm
18.1,F13A01,0,AfAm
18.1,F13B,0,AfAm
18.1,FESFPS,0,AfAm
18.1,FGA,0,AfAm
18.1,LPL,0,AfAm
18.1,Penta_C,0,AfAm
18.1,Penta_D,0,AfAm
18.1,Penta_E,0,AfAm
18.1,SE33,0,AfAm
18.1,TH01,0,AfAm
18.1,TPOX,0,AfAm
18.1,vWA,0,AfAm
18.2,CSF1PO,0,AfAm
18.2,D10S1248,0,AfAm
18.2,D12S391,0,AfAm
18.2,D13S317,0,AfAm
18.2,D16S539,0,AfAm
18.2,D18S51,0,AfAm
18.2,D19S433,0.00292397660818713,AfAm
18.2,D1S1656,0,AfAm
18.2,D21S11,0,AfAm
18.2,D22S1045,0,AfAm
18.2,D2S1338,0,AfAm
18.2,D2S441,0,AfAm
18.2,D3S1358,0,AfAm
18.2,D5S818,0,AfAm
18.2,D6S1043,0,AfAm
18.2,D7S820,0,AfAm
18.2,D8S1179,0,AfAm
18.2,F13A01,0,AfAm
18.2,F13B,0,AfAm
18.2,FESFPS,0,AfAm
18.2,FGA,0.0175438596491228,AfAm
18.2,LPL,0,AfAm
18.2,Penta_C,0,AfAm
18.2,Penta_D,0,AfAm
18.2,Penta_E,0,AfAm
18.2,SE33,0,AfAm
18.2,TH01,0,AfAm
18.2,TPOX,0,AfAm
18.2,vWA,0,AfAm
18.3,CSF1PO,0,AfAm
18.3,D10S1248,0,AfAm
18.3,D12S391,0.0043859649122807,AfAm
18.3,D13S317,0,AfAm
18.3,D16S539,0,AfAm
18.3,D18S51,0,AfAm
18.3,D19S433,0,AfAm
18.3,D1S1656,0.0233918128654971,AfAm
18.3,D21S11,0,AfAm
18.3,D22S1045,0,AfAm
18.3,D2S1338,0,AfAm
18.3,D2S441,0,AfAm
18.3,D3S1358,0,AfAm
18.3,D5S818,0,AfAm
18.3,D6S1043,0.00146198830409357,AfAm
18.3,D7S820,0,AfAm
18.3,D8S1179,0,AfAm
18.3,F13A01,0,AfAm
18.3,F13B,0,AfAm
18.3,FESFPS,0,AfAm
18.3,FGA,0,AfAm
18.3,LPL,0,AfAm
18.3,Penta_C,0,AfAm
18.3,Penta_D,0,AfAm
18.3,Penta_E,0,AfAm
18.3,SE33,0,AfAm
18.3,TH01,0,AfAm
18.3,TPOX,0,AfAm
18.3,vWA,0,AfAm
19,CSF1PO,0,AfAm
19,D10S1248,0,AfAm
19,D12S391,0.14766081871345,AfAm
19,D13S317,0,AfAm
19,D16S539,0,AfAm
19,D18S51,0.0994152046783626,AfAm
19,D19S433,0,AfAm
19,D1S1656,0,AfAm
19,D21S11,0,AfAm
19,D22S1045,0.00584795321637427,AfAm
19,D2S1338,0.138888888888889,AfAm
19,D2S441,0,AfAm
19,D3S1358,0.0043859649122807,AfAm
19,D5S818,0,AfAm
19,D6S1043,0.112573099415205,AfAm
19,D7S820,0,AfAm
19,D8S1179,0,AfAm
19,F13A01,0,AfAm
19,F13B,0,AfAm
19,FESFPS,0,AfAm
19,FGA,0.0511695906432749,AfAm
19,LPL,0,AfAm
19,Penta_C,0,AfAm
19,Penta_D,0,AfAm
19,Penta_E,0.00730994152046784,AfAm
19,SE33,0.12719298245614,AfAm
19,TH01,0,AfAm
19,TPOX,0,AfAm
19,vWA,0.0628654970760234,AfAm
19.1,CSF1PO,0,AfAm
19.1,D10S1248,0,AfAm
19.1,D12S391,0.0087719298245614,AfAm
19.1,D13S317,0,AfAm
19.1,D16S539,0,AfAm
19.1,D18S51,0,AfAm
19.1,D19S433,0,AfAm
19.1,D1S1656,0,AfAm
19.1,D21S11,0,AfAm
19.1,D22S1045,0,AfAm
19.1,D2S1338,0,AfAm
19.1,D2S441,0,AfAm
19.1,D3S1358,0,AfAm
19.1,D5S818,0,AfAm
19.1,D6S1043,0,AfAm
19.1,D7S820,0,AfAm
19.1,D8S1179,0,AfAm
19.1,F13A01,0,AfAm
19.1,F13B,0,AfAm
19.1,FESFPS,0,AfAm
19.1,FGA,0,AfAm
19.1,LPL,0,AfAm
19.1,Penta_C,0,AfAm
19.1,Penta_D,0,AfAm
19.1,Penta_E,0,AfAm
19.1,SE33,0,AfAm
19.1,TH01,0,AfAm
19.1,TPOX,0,AfAm
19.1,vWA,0,AfAm
19.2,CSF1PO,0,AfAm
19.2,D10S1248,0,AfAm
19.2,D12S391,0,AfAm
19.2,D13S317,0,AfAm
19.2,D16S539,0,AfAm
19.2,D18S51,0,AfAm
19.2,D19S433,0,AfAm
19.2,D1S1656,0,AfAm
19.2,D21S11,0,AfAm
19.2,D22S1045,0,AfAm
19.2,D2S1338,0,AfAm
19.2,D2S441,0,AfAm
19.2,D3S1358,0,AfAm
19.2,D5S818,0,AfAm
19.2,D6S1043,0,AfAm
19.2,D7S820,0,AfAm
19.2,D8S1179,0,AfAm
19.2,F13A01,0,AfAm
19.2,F13B,0,AfAm
19.2,FESFPS,0,AfAm
19.2,FGA,0.00292397660818713,AfAm
19.2,LPL,0,AfAm
19.2,Penta_C,0,AfAm
19.2,Penta_D,0,AfAm
19.2,Penta_E,0,AfAm
19.2,SE33,0,AfAm
19.2,TH01,0,AfAm
19.2,TPOX,0,AfAm
19.2,vWA,0,AfAm
19.3,CSF1PO,0,AfAm
19.3,D10S1248,0,AfAm
19.3,D12S391,0.0043859649122807,AfAm
19.3,D13S317,0,AfAm
19.3,D16S539,0,AfAm
19.3,D18S51,0,AfAm
19.3,D19S433,0,AfAm
19.3,D1S1656,0.00730994152046784,AfAm
19.3,D21S11,0,AfAm
19.3,D22S1045,0,AfAm
19.3,D2S1338,0,AfAm
19.3,D2S441,0,AfAm
19.3,D3S1358,0,AfAm
19.3,D5S818,0,AfAm
19.3,D6S1043,0.00146198830409357,AfAm
19.3,D7S820,0,AfAm
19.3,D8S1179,0,AfAm
19.3,F13A01,0,AfAm
19.3,F13B,0,AfAm
19.3,FESFPS,0,AfAm
19.3,FGA,0,AfAm
19.3,LPL,0,AfAm
19.3,Penta_C,0,AfAm
19.3,Penta_D,0,AfAm
19.3,Penta_E,0,AfAm
19.3,SE33,0,AfAm
19.3,TH01,0,AfAm
19.3,TPOX,0,AfAm
19.3,vWA,0,AfAm
19.4,CSF1PO,0,AfAm
19.4,D10S1248,0,AfAm
19.4,D12S391,0,AfAm
19.4,D13S317,0,AfAm
19.4,D16S539,0,AfAm
19.4,D18S51,0,AfAm
19.4,D19S433,0,AfAm
19.4,D1S1656,0,AfAm
19.4,D21S11,0,AfAm
19.4,D22S1045,0,AfAm
19.4,D2S1338,0,AfAm
19.4,D2S441,0,AfAm
19.4,D3S1358,0,AfAm
19.4,D5S818,0,AfAm
19.4,D6S1043,0,AfAm
19.4,D7S820,0,AfAm
19.4,D8S1179,0,AfAm
19.4,F13A01,0,AfAm
19.4,F13B,0,AfAm
19.4,FESFPS,0,AfAm
19.4,FGA,0,AfAm
19.4,LPL,0,AfAm
19.4,Penta_C,0,AfAm
19.4,Penta_D,0,AfAm
19.4,Penta_E,0,AfAm
19.4,SE33,0,AfAm
19.4,TH01,0,AfAm
19.4,TPOX,0,AfAm
19.4,vWA,0,AfAm
20,CSF1PO,0,AfAm
20,D10S1248,0,AfAm
20,D12S391,0.103801169590643,AfAm
20,D13S317,0,AfAm
20,D16S539,0,AfAm
20,D18S51,0.0628654970760234,AfAm
20,D19S433,0,AfAm
20,D1S1656,0,AfAm
20,D21S11,0,AfAm
20,D22S1045,0,AfAm
20,D2S1338,0.103801169590643,AfAm
20,D2S441,0,AfAm
20,D3S1358,0,AfAm
20,D5S818,0,AfAm
20,D6S1043,0.0716374269005848,AfAm
20,D7S820,0,AfAm
20,D8S1179,0,AfAm
20,F13A01,0,AfAm
20,F13B,0,AfAm
20,FESFPS,0,AfAm
20,FGA,0.054093567251462,AfAm
20,LPL,0,AfAm
20,Penta_C,0,AfAm
20,Penta_D,0,AfAm
20,Penta_E,0.0043859649122807,AfAm
20,SE33,0.097953216374269,AfAm
20,TH01,0,AfAm
20,TPOX,0,AfAm
20,vWA,0.0160818713450292,AfAm
20.1,CSF1PO,0,AfAm
20.1,D10S1248,0,AfAm
20.1,D12S391,0.00292397660818713,AfAm
20.1,D13S317,0,AfAm
20.1,D16S539,0,AfAm
20.1,D18S51,0,AfAm
20.1,D19S433,0,AfAm
20.1,D1S1656,0,AfAm
20.1,D21S11,0,AfAm
20.1,D22S1045,0,AfAm
20.1,D2S1338,0,AfAm
20.1,D2S441,0,AfAm
20.1,D3S1358,0,AfAm
20.1,D5S818,0,AfAm
20.1,D6S1043,0,AfAm
20.1,D7S820,0,AfAm
20.1,D8S1179,0,AfAm
20.1,F13A01,0,AfAm
20.1,F13B,0,AfAm
20.1,FESFPS,0,AfAm
20.1,FGA,0,AfAm
20.1,LPL,0,AfAm
20.1,Penta_C,0,AfAm
20.1,Penta_D,0,AfAm
20.1,Penta_E,0,AfAm
20.1,SE33,0,AfAm
20.1,TH01,0,AfAm
20.1,TPOX,0,AfAm
20.1,vWA,0,AfAm
20.2,CSF1PO,0,AfAm
20.2,D10S1248,0,AfAm
20.2,D12S391,0,AfAm
20.2,D13S317,0,AfAm
20.2,D16S539,0,AfAm
20.2,D18S51,0,AfAm
20.2,D19S433,0,AfAm
20.2,D1S1656,0,AfAm
20.2,D21S11,0,AfAm
20.2,D22S1045,0,AfAm
20.2,D2S1338,0,AfAm
20.2,D2S441,0,AfAm
20.2,D3S1358,0,AfAm
20.2,D5S818,0,AfAm
20.2,D6S1043,0,AfAm
20.2,D7S820,0,AfAm
20.2,D8S1179,0,AfAm
20.2,F13A01,0,AfAm
20.2,F13B,0,AfAm
20.2,FESFPS,0,AfAm
20.2,FGA,0,AfAm
20.2,LPL,0,AfAm
20.2,Penta_C,0,AfAm
20.2,Penta_D,0,AfAm
20.2,Penta_E,0,AfAm
20.2,SE33,0.00292397660818713,AfAm
20.2,TH01,0,AfAm
20.2,TPOX,0,AfAm
20.2,vWA,0,AfAm
20.3,CSF1PO,0,AfAm
20.3,D10S1248,0,AfAm
20.3,D12S391,0,AfAm
20.3,D13S317,0,AfAm
20.3,D16S539,0,AfAm
20.3,D18S51,0,AfAm
20.3,D19S433,0,AfAm
20.3,D1S1656,0,AfAm
20.3,D21S11,0,AfAm
20.3,D22S1045,0,AfAm
20.3,D2S1338,0,AfAm
20.3,D2S441,0,AfAm
20.3,D3S1358,0,AfAm
20.3,D5S818,0,AfAm
20.3,D6S1043,0,AfAm
20.3,D7S820,0,AfAm
20.3,D8S1179,0,AfAm
20.3,F13A01,0,AfAm
20.3,F13B,0,AfAm
20.3,FESFPS,0,AfAm
20.3,FGA,0,AfAm
20.3,LPL,0,AfAm
20.3,Penta_C,0,AfAm
20.3,Penta_D,0,AfAm
20.3,Penta_E,0,AfAm
20.3,SE33,0,AfAm
20.3,TH01,0,AfAm
20.3,TPOX,0,AfAm
20.3,vWA,0,AfAm
21,CSF1PO,0,AfAm
21,D10S1248,0,AfAm
21,D12S391,0.064327485380117,AfAm
21,D13S317,0,AfAm
21,D16S539,0,AfAm
21,D18S51,0.010233918128655,AfAm
21,D19S433,0,AfAm
21,D1S1656,0,AfAm
21,D21S11,0,AfAm
21,D22S1045,0,AfAm
21,D2S1338,0.135964912280702,AfAm
21,D2S441,0,AfAm
21,D3S1358,0,AfAm
21,D5S818,0,AfAm
21,D6S1043,0.0175438596491228,AfAm
21,D7S820,0,AfAm
21,D8S1179,0,AfAm
21,F13A01,0,AfAm
21,F13B,0,AfAm
21,FESFPS,0,AfAm
21,FGA,0.12280701754386,AfAm
21,LPL,0,AfAm
21,Penta_C,0,AfAm
21,Penta_D,0,AfAm
21,Penta_E,0,AfAm
21,SE33,0.0482456140350877,AfAm
21,TH01,0,AfAm
21,TPOX,0,AfAm
21,vWA,0.00146198830409357,AfAm
